,CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyality_level,Cluster_2,Cluster_3,Cluster_5
2124,15222.0,319,5,585.0,3,3,2,332,8,2,0,1,2
2125,15223.0,226,32,454.8999999999999,3,2,2,322,7,1,0,1,2
2126,15224.0,359,16,310.47999999999996,3,3,3,333,9,2,0,1,2
2127,15225.0,235,23,409.4000000000001,3,3,2,332,8,2,0,1,2
2128,15226.0,311,8,154.41,3,3,3,333,9,2,0,1,2
2129,15227.0,37,58,1219.4,2,2,1,221,5,0,0,0,0
2130,15228.0,67,126,3376.9599999999996,2,1,1,211,4,0,0,0,0
2131,15230.0,240,23,429.6,3,3,2,332,8,2,0,1,2
2132,15232.0,114,31,612.0600000000001,3,2,2,322,7,1,0,0,0
2133,15234.0,277,14,197.00000000000006,3,3,3,333,9,2,0,1,2
2134,15235.0,218,143,2247.51,3,1,1,311,5,0,0,1,2
2135,15236.0,299,15,321.04999999999995,3,3,3,333,9,2,0,1,2
2136,15237.0,2,99,1412.3200000000002,1,1,1,111,3,0,0,0,0
2137,15238.0,30,52,1056.54,2,2,2,222,6,1,0,0,0
2138,15239.0,11,52,764.34,1,2,2,122,5,0,0,0,0
2139,15240.0,45,83,1685.5700000000002,2,1,1,211,4,0,0,0,0
2140,15241.0,67,111,1738.5900000000001,2,1,1,211,4,0,0,0,0
2141,15243.0,75,22,316.68,2,3,3,233,8,2,0,0,0
2142,15244.0,66,34,631.5699999999999,2,2,2,222,6,1,0,0,0
2143,15245.0,135,89,2515.84,3,1,1,311,5,0,0,0,0
2144,15246.0,239,33,514.15,3,2,2,322,7,1,0,1,2
2145,15247.0,123,6,356.0,3,3,3,333,9,2,0,0,0
2146,15249.0,32,358,6657.36,2,1,1,211,4,0,0,0,4
2147,15251.0,10,121,10327.109999999999,1,1,1,111,3,0,0,0,0
2148,15252.0,37,44,740.78,2,2,2,222,6,1,0,0,0
2149,15253.0,17,55,915.3,1,2,2,122,5,0,0,0,0
2150,15254.0,128,18,300.36000000000007,3,3,3,333,9,2,0,0,0
2151,15255.0,67,47,890.85,2,2,2,222,6,1,0,0,0
2152,15256.0,149,6,98.45,3,3,3,333,9,2,0,1,2
2153,15257.0,282,8,232.14999999999998,3,3,3,333,9,2,0,1,2
2154,15258.0,169,34,623.1600000000001,3,2,2,322,7,1,0,1,2
2155,15260.0,101,78,1780.7699999999998,3,1,1,311,5,0,0,0,0
2156,15261.0,136,19,254.81999999999996,3,3,3,333,9,2,0,0,0
2157,15262.0,324,10,178.95000000000002,3,3,3,333,9,2,0,1,2
2158,15263.0,107,12,156.50999999999996,3,3,3,333,9,2,0,0,0
2159,15264.0,65,23,393.7400000000001,2,3,2,232,7,1,0,0,0
2160,15265.0,152,82,1506.12,3,1,1,311,5,0,0,1,2
2161,15266.0,339,6,119.30000000000001,3,3,3,333,9,2,0,1,2
2162,15267.0,23,11,1717.36,1,3,1,131,5,0,0,0,0
2163,15269.0,24,2,408.8,1,3,2,132,6,1,0,0,0
2164,15270.0,16,48,2298.2,1,2,1,121,4,0,0,0,0
2165,15271.0,8,265,2472.09,1,1,1,111,3,0,0,0,0
2166,15272.0,58,63,721.94,2,2,2,222,6,1,0,0,0
2167,15274.0,5,47,716.57,1,2,2,122,5,0,0,0,0
2168,15275.0,32,42,609.1899999999999,2,2,2,222,6,1,0,0,0
2169,15276.0,67,49,128.63,2,2,3,223,7,1,0,0,0
2170,15277.0,47,12,255.89999999999998,2,3,3,233,8,2,0,0,0
2171,15279.0,355,21,277.40999999999997,3,3,3,333,9,2,0,1,2
2172,15280.0,173,16,113.12,3,3,3,333,9,2,0,1,2
2173,15281.0,59,150,2239.95,2,1,1,211,4,0,0,0,0
2174,15286.0,50,3,240.55,2,3,3,233,8,2,0,0,0
2175,15287.0,23,21,485.24,1,3,2,132,6,1,0,0,0
2176,15288.0,44,88,2306.5200000000004,2,1,1,211,4,0,0,0,0
2177,15289.0,30,59,935.1,2,2,2,222,6,1,0,0,0
2178,15290.0,5,212,7803.7699999999995,1,1,1,111,3,0,0,0,0
2179,15291.0,26,109,4596.51,2,1,1,211,4,0,0,0,0
2180,15292.0,202,24,178.39,3,2,3,323,8,2,0,1,2
2181,15296.0,45,200,3610.31,2,1,1,211,4,0,0,0,0
2182,15297.0,11,41,635.0400000000001,1,2,2,122,5,0,0,0,0
2183,15298.0,3,194,3774.1000000000004,1,1,1,111,3,0,0,0,0
2184,15299.0,68,12,3787.09,2,3,1,231,6,1,0,0,0
2185,15300.0,65,28,496.43999999999994,2,2,2,222,6,1,0,0,0
2186,15301.0,51,246,5007.719999999999,2,1,1,211,4,0,0,0,0
2187,15303.0,291,31,574.02,3,2,2,322,7,1,0,1,2
2188,15304.0,61,26,680.3000000000002,2,2,2,222,6,1,0,0,0
2189,15306.0,65,58,1174.35,2,2,1,221,5,0,0,0,0
2190,15307.0,96,12,205.3,3,3,3,333,9,2,0,0,0
2191,15308.0,271,21,302.27,3,3,3,333,9,2,0,1,2
2192,15311.0,1,2478,59284.19,1,1,1,111,3,0,1,2,4
2193,15312.0,76,48,921.1,2,2,2,222,6,1,0,0,0
2194,15313.0,111,1,52.0,3,3,3,333,9,2,0,0,0
2195,15314.0,200,24,327.96999999999997,3,2,3,323,8,2,0,1,2
2196,15315.0,65,38,551.54,2,2,2,222,6,1,0,0,0
2197,15316.0,327,1,165.0,3,3,3,333,9,2,0,1,2
2198,15318.0,4,33,312.62,1,2,3,123,6,1,0,0,0
2199,15319.0,284,16,204.5,3,3,3,333,9,2,0,1,2
2200,15320.0,45,36,267.13000000000005,2,2,3,223,7,1,0,0,0
2201,15321.0,50,105,2663.48,2,1,1,211,4,0,0,0,0
2202,15322.0,65,49,602.97,2,2,2,222,6,1,0,0,0
2203,15325.0,104,48,161.74,3,2,3,323,8,2,0,0,0
2204,15326.0,334,29,311.7099999999999,3,2,3,323,8,2,0,1,2
2205,15327.0,53,10,208.75,2,3,3,233,8,2,0,0,0
2206,15329.0,36,62,1005.5,2,2,2,222,6,1,0,0,0
2207,15330.0,33,13,714.9599999999999,2,3,2,232,7,1,0,0,0
2208,15332.0,367,35,1661.06,3,2,1,321,6,1,0,1,2
2209,15333.0,209,16,1028.56,3,3,2,332,8,2,0,1,2
2210,15334.0,157,98,350.82,3,1,3,313,7,1,0,1,2
2211,15335.0,54,35,170.22,2,2,3,223,7,1,0,0,0
2212,15339.0,67,88,557.5699999999999,2,1,2,212,5,0,0,0,0
2213,15341.0,81,17,2020.52,2,3,1,231,6,1,0,0,0
2214,15342.0,117,26,391.76,3,2,2,322,7,1,0,0,0
2215,15343.0,88,21,364.5,2,3,3,233,8,2,0,0,0
2216,15344.0,1,32,476.58000000000004,1,2,2,122,5,0,0,0,0
2217,15345.0,36,23,367.69,2,3,2,232,7,1,0,0,0
2218,15346.0,333,17,252.42000000000002,3,3,3,333,9,2,0,1,2
2219,15347.0,367,5,201.59999999999997,3,3,3,333,9,2,0,1,2
2220,15348.0,73,9,158.04,2,3,3,233,8,2,0,0,0
2221,15349.0,159,71,463.9099999999999,3,2,2,322,7,1,0,1,2
2222,15350.0,374,5,115.65,3,3,3,333,9,2,0,1,2
2223,15351.0,13,227,1836.69,1,1,1,111,3,0,0,0,0
2224,15353.0,255,61,770.1200000000001,3,2,2,322,7,1,0,1,2
2225,15355.0,30,14,277.05000000000007,2,3,3,233,8,2,0,0,0
2226,15356.0,32,499,2718.0300000000007,2,1,1,211,4,0,0,0,4
2227,15358.0,5,560,8235.650000000001,1,1,1,111,3,0,0,0,4
2228,15360.0,40,13,427.92999999999995,2,3,2,232,7,1,0,0,0
2229,15361.0,362,7,418.9200000000001,3,3,2,332,8,2,0,1,2
2230,15363.0,242,17,318.05,3,3,3,333,9,2,0,1,2
2231,15364.0,96,29,913.1900000000002,3,2,2,322,7,1,0,0,0
2232,15365.0,26,151,1330.4500000000003,2,1,1,211,4,0,0,0,0
2233,15366.0,76,44,602.5100000000001,2,2,2,222,6,1,0,0,0
2234,15367.0,58,96,1867.69,2,1,1,211,4,0,0,0,0
2235,15368.0,22,4,446.94000000000005,1,3,2,132,6,1,0,0,0
2236,15369.0,145,1,1.0,3,3,3,333,9,2,0,1,2
2237,15370.0,41,95,2360.55,2,1,1,211,4,0,0,0,0
2238,15372.0,138,27,2007.4,3,2,1,321,6,1,0,0,0
2239,15373.0,9,137,2213.1099999999997,1,1,1,111,3,0,0,0,0
2240,15374.0,129,3,168.0,3,3,3,333,9,2,0,0,0
2241,15376.0,41,116,1221.5599999999997,2,1,1,211,4,0,0,0,0
2242,15379.0,170,196,3631.89,3,1,1,311,5,0,0,1,2
2243,15380.0,9,37,1682.3600000000001,1,2,1,121,4,0,0,0,0
2244,15381.0,214,8,596.85,3,3,2,332,8,2,0,1,2
2245,15382.0,15,306,5927.860000000001,1,1,1,111,3,0,0,0,4
2246,15384.0,170,43,635.7600000000001,3,2,2,322,7,1,0,1,2
2247,15385.0,41,12,316.88,2,3,3,233,8,2,0,0,0
2248,15386.0,187,31,394.14,3,2,2,322,7,1,0,1,2
2249,15388.0,271,10,140.54,3,3,3,333,9,2,0,1,2
2250,15389.0,173,1,500.0,3,3,2,332,8,2,0,1,2
2251,15392.0,5,85,1515.73,1,1,1,111,3,0,0,0,0
2252,15393.0,17,12,231.86,1,3,3,133,7,1,0,0,0
2253,15394.0,10,85,2183.5400000000004,1,1,1,111,3,0,0,0,0
2254,15395.0,326,7,107.45000000000002,3,3,3,333,9,2,0,1,2
2255,15396.0,113,14,288.17999999999995,3,3,3,333,9,2,0,0,0
2256,15397.0,290,6,94.0,3,3,3,333,9,2,0,1,2
2257,15398.0,17,74,1339.63,1,1,1,111,3,0,0,0,0
2258,15399.0,2,50,815.77,1,2,2,122,5,0,0,0,0
2259,15400.0,93,13,666.7,3,3,2,332,8,2,0,0,0
2260,15402.0,149,42,626.77,3,2,2,322,7,1,0,1,2
2261,15405.0,190,8,349.1,3,3,3,333,9,2,0,1,2
2262,15406.0,19,58,426.60999999999996,1,2,2,122,5,0,0,0,0
2263,15407.0,34,148,1046.74,2,1,2,212,5,0,0,0,0
2264,15408.0,265,34,267.18,3,2,3,323,8,2,0,1,2
2265,15410.0,85,122,3450.8400000000006,2,1,1,211,4,0,0,0,0
2266,15411.0,27,99,1336.43,2,1,1,211,4,0,0,0,0
2267,15412.0,172,10,190.53,3,3,3,333,9,2,0,1,2
2268,15414.0,10,39,774.9,1,2,2,122,5,0,0,0,0
2269,15415.0,314,47,559.6099999999998,3,2,2,322,7,1,0,1,2
2270,15416.0,65,193,3974.37,2,1,1,211,4,0,0,0,0
2271,15417.0,86,28,508.80000000000007,2,2,2,222,6,1,0,0,0
2272,15419.0,25,8,135.85999999999999,2,3,3,233,8,2,0,0,0
2273,15421.0,59,53,950.36,2,2,2,222,6,1,0,0,0
2274,15422.0,324,6,97.7,3,3,3,333,9,2,0,1,2
2275,15423.0,39,2,43.5,2,3,3,233,8,2,0,0,0
2276,15424.0,255,17,383.34000000000003,3,3,2,332,8,2,0,1,2
2277,15426.0,20,283,1386.58,1,1,1,111,3,0,0,0,0
2278,15427.0,34,292,1430.54,2,1,1,211,4,0,0,0,0
2279,15428.0,16,6,93.78,1,3,3,133,7,1,0,0,0
2280,15429.0,27,83,364.9,2,1,3,213,6,1,0,0,0
2281,15432.0,24,10,171.19,1,3,3,133,7,1,0,0,0
2282,15433.0,80,53,417.87,2,2,2,222,6,1,0,0,0
2283,15434.0,9,59,997.4799999999999,1,2,2,122,5,0,0,0,0
2284,15435.0,23,29,149.29000000000002,1,2,3,123,6,1,0,0,0
2285,15436.0,13,291,1067.75,1,1,2,112,4,0,0,0,0
2286,15437.0,263,45,200.16,3,2,3,323,8,2,0,1,2
2287,15438.0,132,25,156.57999999999998,3,2,3,323,8,2,0,0,0
2288,15440.0,55,62,383.68,2,2,2,222,6,1,0,0,0
2289,15442.0,249,2,594.0,3,3,2,332,8,2,0,1,2
2290,15443.0,2,375,3188.84,1,1,1,111,3,0,0,0,4
2291,15444.0,10,214,1411.2100000000003,1,1,1,111,3,0,0,0,0
2292,15445.0,265,5,113.5,3,3,3,333,9,2,0,1,2
2293,15447.0,331,9,155.17,3,3,3,333,9,2,0,1,2
2294,15448.0,313,28,494.64,3,2,2,322,7,1,0,1,2
2295,15449.0,27,62,971.22,2,2,2,222,6,1,0,0,0
2296,15450.0,31,30,429.84,2,2,2,222,6,1,0,0,0
2297,15452.0,30,56,528.48,2,2,2,222,6,1,0,0,0
2298,15453.0,2,279,1371.77,1,1,1,111,3,0,0,0,0
2299,15454.0,363,25,179.10000000000002,3,2,3,323,8,2,0,1,2
2300,15456.0,284,58,434.59000000000003,3,2,2,322,7,1,0,1,2
2301,15457.0,263,58,237.07,3,2,3,323,8,2,0,1,2
2302,15458.0,26,7,161.64,2,3,3,233,8,2,0,0,0
2303,15460.0,355,56,214.26,3,2,3,323,8,2,0,1,2
2304,15462.0,95,11,234.6,3,3,3,333,9,2,0,0,0
2305,15463.0,30,7,126.14,2,3,3,233,8,2,0,0,0
2306,15464.0,339,155,1044.65,3,1,2,312,6,1,0,1,2
2307,15465.0,20,104,6945.02,1,1,1,111,3,0,0,0,0
2308,15466.0,86,57,334.53000000000003,2,2,3,223,7,1,0,0,0
2309,15467.0,10,53,511.88000000000005,1,2,2,122,5,0,0,0,0
2310,15468.0,36,29,438.46000000000004,2,2,2,222,6,1,0,0,0
2311,15469.0,44,27,504.50000000000006,2,2,2,222,6,1,0,0,0
2312,15471.0,3,73,454.48,1,1,2,112,4,0,0,0,0
2313,15472.0,114,76,371.5600000000001,3,1,2,312,6,1,0,0,0
2314,15473.0,15,14,1465.2,1,3,1,131,5,0,0,0,0
2315,15475.0,78,29,454.10999999999996,2,2,2,222,6,1,0,0,0
2316,15478.0,41,44,1399.9199999999998,2,2,1,221,5,0,0,0,0
2317,15480.0,117,45,905.5,3,2,2,322,7,1,0,0,0
2318,15482.0,16,126,6393.5199999999995,1,1,1,111,3,0,0,0,0
2319,15483.0,162,84,225.26000000000002,3,1,3,313,7,1,0,1,2
2320,15484.0,2,188,3559.21,1,1,1,111,3,0,0,0,0
2321,15485.0,31,85,2564.5,2,1,1,211,4,0,0,0,0
2322,15488.0,93,2,91.32000000000001,3,3,3,333,9,2,0,0,0
2323,15489.0,23,55,1090.03,1,2,2,122,5,0,0,0,0
2324,15491.0,96,155,3090.85,3,1,1,311,5,0,0,0,0
2325,15492.0,29,35,659.4599999999998,2,2,2,222,6,1,0,0,0
2326,15493.0,33,291,1918.8600000000001,2,1,1,211,4,0,0,0,0
2327,15494.0,22,122,1280.58,1,1,1,111,3,0,0,0,0
2328,15497.0,18,16,1259.6999999999998,1,3,1,131,5,0,0,0,0
2329,15498.0,1,523,12396.46,1,1,1,111,3,0,0,0,4
2330,15500.0,9,68,1131.5600000000002,1,2,1,121,4,0,0,0,0
2331,15502.0,16,252,5541.460000000001,1,1,1,111,3,0,0,0,0
2332,15503.0,363,66,141.04,3,2,3,323,8,2,0,1,2
2333,15504.0,82,13,52.83,2,3,3,233,8,2,0,0,0
2334,15505.0,53,99,3497.1400000000003,2,1,1,211,4,0,0,0,0
2335,15506.0,23,161,972.0799999999999,1,1,2,112,4,0,0,0,0
2336,15507.0,172,45,475.86000000000007,3,2,2,322,7,1,0,1,2
2337,15508.0,190,92,1000.2700000000001,3,1,2,312,6,1,0,1,2
2338,15510.0,331,1,250.0,3,3,3,333,9,2,0,1,2
2339,15511.0,12,158,900.53,1,1,2,112,4,0,0,0,0
2340,15512.0,156,7,121.0,3,3,3,333,9,2,0,1,2
2341,15513.0,32,314,14520.080000000002,2,1,1,211,4,0,0,0,4
2342,15514.0,13,197,2907.45,1,1,1,111,3,0,0,0,0
2343,15516.0,45,15,62.43,2,3,3,233,8,2,0,0,0
2344,15517.0,234,27,267.03000000000003,3,2,3,323,8,2,0,1,2
2345,15518.0,65,216,1890.99,2,1,1,211,4,0,0,0,0
2346,15520.0,2,18,343.5,1,3,3,133,7,1,0,0,0
2347,15521.0,37,200,2574.6499999999996,2,1,1,211,4,0,0,0,0
2348,15522.0,33,56,397.98999999999995,2,2,2,222,6,1,0,0,0
2349,15523.0,85,10,412.01,2,3,2,232,7,1,0,0,0
2350,15524.0,25,1,440.0,2,3,2,232,7,1,0,0,0
2351,15525.0,3,158,719.47,1,1,2,112,4,0,0,0,0
2352,15526.0,34,4,148.44,2,3,3,233,8,2,0,0,0
2353,15527.0,19,165,2347.5700000000006,1,1,1,111,3,0,0,0,0
2354,15528.0,255,26,229.32999999999998,3,2,3,323,8,2,0,1,2
2355,15529.0,23,664,3935.15,1,1,1,111,3,0,0,0,4
2356,15530.0,22,107,1497.3100000000002,1,1,1,111,3,0,0,0,0
2357,15531.0,9,219,1972.3899999999999,1,1,1,111,3,0,0,0,0
2358,15532.0,26,258,1500.88,2,1,1,211,4,0,0,0,0
2359,15533.0,20,86,746.9200000000001,1,1,2,112,4,0,0,0,0
2360,15535.0,174,75,426.4,3,1,2,312,6,1,0,1,2
2361,15537.0,164,24,110.92000000000002,3,2,3,323,8,2,0,1,2
2362,15539.0,8,41,538.46,1,2,2,122,5,0,0,0,0
2363,15540.0,12,15,213.30000000000004,1,3,3,133,7,1,0,0,0
2364,15541.0,115,29,85.13,3,2,3,323,8,2,0,0,0
2365,15543.0,289,28,127.86,3,2,3,323,8,2,0,1,2
2366,15544.0,9,261,3542.51,1,1,1,111,3,0,0,0,0
2367,15545.0,55,80,288.97,2,1,3,213,6,1,0,0,0
2368,15547.0,8,695,4910.6,1,1,1,111,3,0,0,0,4
2369,15549.0,78,115,1643.9599999999998,2,1,1,211,4,0,0,0,0
2370,15550.0,5,61,575.6300000000002,1,2,2,122,5,0,0,0,0
2371,15551.0,37,29,436.05999999999995,2,2,2,222,6,1,0,0,0
2372,15552.0,218,17,90.12,3,3,3,333,9,2,0,1,2
2373,15553.0,61,55,428.92999999999995,2,2,2,222,6,1,0,0,0
2374,15554.0,278,14,217.2,3,3,3,333,9,2,0,1,2
2375,15555.0,13,913,4747.89,1,1,1,111,3,0,0,0,4
2376,15556.0,25,31,279.77,2,2,3,223,7,1,0,0,0
2377,15557.0,29,19,468.90999999999997,2,3,2,232,7,1,0,0,0
2378,15561.0,12,31,722.7399999999999,1,2,2,122,5,0,0,0,0
2379,15562.0,352,1,134.55,3,3,3,333,9,2,0,1,2
2380,15563.0,9,117,1319.69,1,1,1,111,3,0,0,0,0
2381,15565.0,51,8,173.16000000000003,2,3,3,233,8,2,0,0,0
2382,15567.0,19,7,186.01000000000002,1,3,3,133,7,1,0,0,0
2383,15568.0,3,53,758.29,1,2,2,122,5,0,0,0,0
2384,15569.0,104,31,1375.71,3,2,1,321,6,1,0,0,0
2385,15570.0,8,326,4093.2700000000004,1,1,1,111,3,0,0,0,4
2386,15571.0,12,57,650.4300000000001,1,2,2,122,5,0,0,0,0
2387,15572.0,5,212,2533.42,1,1,1,111,3,0,0,0,0
2388,15573.0,32,97,591.1899999999999,2,1,2,212,5,0,0,0,0
2389,15574.0,178,152,675.64,3,1,2,312,6,1,0,1,2
2390,15576.0,38,43,921.37,2,2,2,222,6,1,0,0,0
2391,15577.0,152,39,258.88000000000005,3,2,3,323,8,2,0,1,2
2392,15578.0,163,13,127.1,3,3,3,333,9,2,0,1,2
2393,15579.0,69,48,327.59999999999997,2,2,3,223,7,1,0,0,0
2394,15581.0,121,148,3425.77,3,1,1,311,5,0,0,0,0
2395,15582.0,25,44,682.9100000000001,2,2,2,222,6,1,0,0,0
2396,15584.0,24,124,718.3600000000001,1,1,2,112,4,0,0,0,0
2397,15585.0,177,31,455.29999999999995,3,2,2,322,7,1,0,1,2
2398,15587.0,51,9,913.6800000000001,2,3,2,232,7,1,0,0,0
2399,15589.0,253,30,456.58,3,2,2,322,7,1,0,1,2
2400,15590.0,290,1,1.0,3,3,3,333,9,2,0,1,2
2401,15592.0,47,24,388.58,2,2,2,222,6,1,0,0,0
2402,15593.0,71,5,199.8,2,3,3,233,8,2,0,0,0
2403,15594.0,16,104,1767.53,1,1,1,111,3,0,0,0,0
2404,15596.0,101,84,1343.3400000000001,3,1,1,311,5,0,0,0,0
2405,15597.0,30,23,315.71999999999997,2,3,3,233,8,2,0,0,0
2406,15598.0,36,16,235.68,2,3,3,233,8,2,0,0,0
2407,15599.0,27,52,761.74,2,2,2,222,6,1,0,0,0
2408,15601.0,12,414,6745.360000000001,1,1,1,111,3,0,0,0,4
2409,15602.0,9,54,1083.63,1,2,2,122,5,0,0,0,0
2410,15603.0,79,2,48.480000000000004,2,3,3,233,8,2,0,0,0
2411,15604.0,53,17,216.39,2,3,3,233,8,2,0,0,0
2412,15605.0,37,67,1198.23,2,2,1,221,5,0,0,0,0
2413,15606.0,58,91,2422.64,2,1,1,211,4,0,0,0,0
2414,15607.0,337,13,104.76,3,3,3,333,9,2,0,1,2
2415,15608.0,29,60,1093.68,2,2,2,222,6,1,0,0,0
2416,15609.0,183,18,270.03000000000003,3,3,3,333,9,2,0,1,2
2417,15610.0,52,6,112.46,2,3,3,233,8,2,0,0,0
2418,15611.0,10,45,1568.39,1,2,1,121,4,0,0,0,0
2419,15612.0,37,6,195.15,2,3,3,233,8,2,0,0,0
2420,15615.0,11,429,10360.04,1,1,1,111,3,0,0,0,4
2421,15618.0,33,49,747.0310000000001,2,2,2,222,6,1,0,0,0
2422,15619.0,11,3,336.40000000000003,1,3,3,133,7,1,0,0,0
2423,15620.0,51,104,1524.4,2,1,1,211,4,0,0,0,0
2424,15621.0,5,18,1158.77,1,3,1,131,5,0,0,0,0
2425,15622.0,4,214,3224.53,1,1,1,111,3,0,0,0,0
2426,15623.0,142,19,301.03,3,3,3,333,9,2,0,1,0
2427,15624.0,117,34,588.13,3,2,2,322,7,1,0,0,0
2428,15625.0,101,68,1504.56,3,2,1,321,6,1,0,0,0
2429,15626.0,75,49,675.8000000000001,2,2,2,222,6,1,0,0,0
2430,15628.0,5,157,2865.64,1,1,1,111,3,0,0,0,0
2431,15630.0,46,61,1180.3999999999999,2,2,1,221,5,0,0,0,0
2432,15632.0,16,177,3147.3100000000004,1,1,1,111,3,0,0,0,0
2433,15634.0,18,15,243.55,1,3,3,133,7,1,0,0,0
2434,15636.0,90,25,724.76,3,2,2,322,7,1,0,0,0
2435,15637.0,53,15,223.36,2,3,3,233,8,2,0,0,0
2436,15638.0,302,2,1.0,3,3,3,333,9,2,0,1,2
2437,15639.0,135,25,425.32,3,2,2,322,7,1,0,0,0
2438,15640.0,5,486,12336.74,1,1,1,111,3,0,0,0,4
2439,15641.0,106,119,1887.2,3,1,1,311,5,0,0,0,0
2440,15643.0,180,36,647.4000000000001,3,2,2,322,7,1,0,1,2
2441,15644.0,167,232,803.54,3,1,2,312,6,1,0,1,2
2442,15645.0,19,52,612.01,1,2,2,122,5,0,0,0,0
2443,15646.0,158,36,425.14,3,2,2,322,7,1,0,1,2
2444,15648.0,205,27,582.05,3,2,2,322,7,1,0,1,2
2445,15649.0,337,2,816.0,3,3,2,332,8,2,0,1,2
2446,15651.0,37,32,646.3,2,2,2,222,6,1,0,0,0
2447,15652.0,92,21,337.74,3,3,3,333,9,2,0,0,0
2448,15653.0,93,6,877.4399999999999,3,3,2,332,8,2,0,0,0
2449,15654.0,10,21,922.5300000000001,1,3,2,132,6,1,0,0,0
2450,15655.0,234,37,511.32000000000005,3,2,2,322,7,1,0,1,2
2451,15656.0,46,47,748.5,2,2,2,222,6,1,0,0,0
2452,15657.0,23,1,30.0,1,3,3,133,7,1,0,0,0
2453,15658.0,191,56,958.9,3,2,2,322,7,1,0,1,2
2454,15659.0,44,11,306.45000000000005,2,3,3,233,8,2,0,0,0
2455,15660.0,26,94,1552.0099999999998,2,1,1,211,4,0,0,0,0
2456,15661.0,318,5,309.8,3,3,3,333,9,2,0,1,2
2457,15663.0,107,9,138.14,3,3,3,333,9,2,0,0,0
2458,15664.0,51,19,358.63,2,3,3,233,8,2,0,0,0
2459,15665.0,169,115,2222.2099999999996,3,1,1,311,5,0,0,1,2
2460,15667.0,40,13,301.32000000000005,2,3,3,233,8,2,0,0,0
2461,15668.0,218,1,76.32000000000001,3,3,3,333,9,2,0,1,2
2462,15669.0,41,35,677.69,2,2,2,222,6,1,0,0,0
2463,15670.0,297,12,173.05,3,3,3,333,9,2,0,1,2
2464,15671.0,19,81,2635.49,1,1,1,111,3,0,0,0,0
2465,15673.0,89,138,2726.2300000000005,3,1,1,311,5,0,0,0,0
2466,15674.0,74,135,1744.0199999999998,2,1,1,211,4,0,0,0,0
2467,15675.0,82,21,323.69,2,3,3,233,8,2,0,0,0
2468,15676.0,10,216,3324.09,1,1,1,111,3,0,0,0,0
2469,15677.0,50,33,657.23,2,2,2,222,6,1,0,0,0
2470,15678.0,53,12,352.70000000000005,2,3,3,233,8,2,0,0,0
2471,15679.0,25,110,781.2800000000001,2,1,2,212,5,0,0,0,0
2472,15680.0,10,78,1333.6799999999998,1,1,1,111,3,0,0,0,0
2473,15681.0,19,67,946.3599999999999,1,2,2,122,5,0,0,0,0
2474,15683.0,118,10,193.75,3,3,3,333,9,2,0,0,0
2475,15687.0,9,168,2981.5,1,1,1,111,3,0,0,0,0
2476,15689.0,120,9,254.1,3,3,3,333,9,2,0,0,0
2477,15690.0,5,19,239.76,1,3,3,133,7,1,0,0,0
2478,15691.0,253,2,136.8,3,3,3,333,9,2,0,1,2
2479,15692.0,29,12,191.03999999999996,2,3,3,233,8,2,0,0,0
2480,15694.0,1,79,6423.599999999999,1,1,1,111,3,0,0,0,0
2481,15695.0,267,22,409.98,3,3,2,332,8,2,0,1,2
2482,15696.0,34,174,2619.11,2,1,1,211,4,0,0,0,0
2483,15699.0,18,18,309.6499999999999,1,3,3,133,7,1,0,0,0
2484,15700.0,173,89,664.0300000000001,3,1,2,312,6,1,0,1,2
2485,15701.0,3,230,1529.0,1,1,1,111,3,0,0,0,0
2486,15703.0,265,5,211.5,3,3,3,333,9,2,0,1,2
2487,15704.0,141,117,2293.62,3,1,1,311,5,0,0,0,0
2488,15705.0,202,6,143.10000000000002,3,3,3,333,9,2,0,1,2
2489,15706.0,60,59,1001.8100000000001,2,2,2,222,6,1,0,0,0
2490,15707.0,36,205,916.9799999999998,2,1,2,212,5,0,0,0,0
2491,15708.0,41,282,3200.7300000000005,2,1,1,211,4,0,0,0,0
2492,15709.0,284,6,133.25,3,3,3,333,9,2,0,1,2
2493,15712.0,10,53,1072.36,1,2,2,122,5,0,0,0,0
2494,15713.0,144,20,346.75,3,3,3,333,9,2,0,1,0
2495,15714.0,12,34,330.03,1,2,3,123,6,1,0,0,0
2496,15716.0,146,117,1101.1100000000001,3,1,2,312,6,1,0,0,0
2497,15717.0,235,7,150.3,3,3,3,333,9,2,0,1,2
2498,15719.0,33,932,5028.42,2,1,1,211,4,0,0,0,4
2499,15720.0,25,128,598.73,2,1,2,212,5,0,0,0,0
2500,15721.0,12,84,471.4000000000001,1,1,2,112,4,0,0,0,0
2501,15722.0,36,70,2169.86,2,2,1,221,5,0,0,0,0
2502,15723.0,365,38,190.70000000000002,3,2,3,323,8,2,0,1,2
2503,15724.0,202,12,212.3,3,3,3,333,9,2,0,1,2
2504,15725.0,16,32,415.25,1,2,2,122,5,0,0,0,0
2505,15727.0,17,301,5159.0599999999995,1,1,1,111,3,0,0,0,4
2506,15728.0,50,4,1.0,2,3,3,233,8,2,0,0,0
2507,15729.0,199,6,62.0,3,3,3,333,9,2,0,1,2
2508,15730.0,66,73,1108.38,2,1,2,212,5,0,0,0,0
2509,15732.0,213,14,294.11999999999995,3,3,3,333,9,2,0,1,2
2510,15733.0,283,10,162.3,3,3,3,333,9,2,0,1,2
